47,66,95600,M,594.35 (D),PC,OBSTR CARRYING HUMAN RMNS,1-365 DA JAIL
60,96,143000,M,594.37 (A),PC,UNLAWFUL PICKETING TARGETED AT FUNERAL,1-180 DA JAIL
25,64,77700,F,594.4 (A),PC,DEFACE/ETC STRUCTURE WITH CHEMICALS/ETC,"16 MO,2,3 YRS OR J"
47,66,131800,M,594.4 (A),PC,DEFACE/ETC STRUCTURE WITH CHEMICALS/ETC,1-180 DA JAIL
25,64,77700,F,594.7,PC,VANDALISM:DEFACE PROPERTY:PRIOR CONVICTION FOR DEFACING,"16 MO,2,3 YRS OR J"
60,96,144800,M,596,PC,ADMINISTER/EXPOSE POISON TO ANOTHER'S ANIMAL,1-180 DA JAIL
60,96,144800,M,596.5 (C),PC,ABUSE BY OWNER/MANAGER:PHYSICAL PUNISHMENT OF ELEPHANTS,1-180 DA JAIL
25,935,68400,F,597 (A),PC,CRUELTY TO ANIMALS,"16 MO,2,3 YRS OR J"
60,936,98000,M,597 (A),PC,CRUELTY TO ANIMALS,1-365 DA JAIL
25,935,68400,F,597 (B),PC,CRUELTY TO ANIMALS,"16 MO,2,3 YRS OR J"
60,936,155800,M,597 (B),PC,CRUELTY TO ANIMAL,1-180 DA JAIL
25,935,68400,F,597 (C),PC,CRUELTY TO ANIMALS,"16 MO,2,3 YRS OR J"
60,936,98000,M,597 (C),PC,CRUELTY TO ANIMAL,1-365 DA JAIL
60,96,156000,M,597 A,PC,INHUMANE TRANSPORT OF ANIMAL,1-180 DA JAIL
60,96,98000,M,597 B,PC,PERMIT/ETC ANIMAL/BIRD FIGHT,1-365 DA JAIL
25,995,68500,F,597 B(B),PC,CAUSE COCK/ETC FIGHT W/PR,"16 MO,2,3 YRS"
60,96,98000,M,597 B(B),PC,CAUSE COCK/ETC FIGHT MISD,1-365 DA JAIL
60,96,156400,M,597 C,PC,SPECTATOR AT ANIMAL FIGHT,1-180 DA JAIL
60,96,156500,M,597 E,PC,IMPOUND ANIMAL W/O FOOD OR WATER,1-180 DA JAIL
60,96,156700,M,597 G(A),PC,POLING A HORSE,1-180 DA JAIL
60,96,156700,M,597 G(B),PC,TRIP W/INT EQUINE FR SPRT,1-180 DA JAIL
60,96,156800,M,597 H,PC,USE LIVE DECOY AT DOG RACE,1-180 DA JAIL
60,96,98000,M,597 I,PC,MANUFACTURE/SELL/POSSESS FIGHTING BIRD EQUIPMENT,1-365 DA JAIL
60,96,98000,M,597 J,PC,POSSESS GAME COCK FOR FIGHTING,1-365 DA JAIL
60,96,89200,M,597 K,PC,USE BRISTLE/TACK BUR/ETC,10-175 DA JAIL
60,96,170400,M,597 L(A)(1),PC,FAIL TO MAINTAIN SANITARY CONDITION IN PETSHOP,1-90 DA JAIL
60,96,170400,M,597 L(A)(2),PC,FAILURE TO PROVIDE HEAT/VENTILATION IN PET FACILITIES,1-90 DA JAIL
60,96,170400,M,597 L(A)(3),PC,FAIL PROVIDE HUMANE CARE OF PET ANIMALS,1-90 DA JAIL
60,96,170400,M,597 L(A)(4),PC,SELL/TRADE/FOR ADOPTION INJURED/DISEASED PET ANIMALS,1-90 DA JAIL
60,96,170400,M,597 L(A)(5),PC,INADEQUATE SPACE FOR PET ANIMALS,1-90 DA JAIL
60,96,157200,M,597 M,PC,PROMOTE/STAGE/ETC BULLFIGHT,1-180 DA JAIL
60,96,157300,M,597 N(A),PC,DOCK TAIL/HORSE/CATTLE,1-180 DA JAIL
60,96,177000,M,597 O(A),PC,VEH REQ FOR TRANSP EQUINE,FINE
60,96,157500,M,597 P,PC,REGISTER DOCKED HORSE,1-180 DA JAIL
60,96,157700,M,597 Q,PC,DRIVE UNREGISTERED DOCKED HORSE,1-180 DA JAIL
60,96,157900,M,597 R,PC,VIOLATE ANTI-DOCKING LAW,1-180 DA JAIL
60,96,158100,M,597 S(A),PC,ABANDON ANIMAL,1-180 DA JAIL
60,96,158200,M,597 T,PC,CONFINED ANIMAL:INADEQUATE CARE,1-180 DA JAIL
60,96,158210,M,597 U(A),PC,EUTHAN OF ANIM -GAS/INJ,1-180 DA JAIL
60,96,158210,M,597 U(B),PC,EUTHAN OF DOG/CAT - GAS,1-180 DA JAIL
60,96,158210,M,597 V,PC,KILL NEWBORN ANIMALS WITH EYES UNOPENED,1-180 DA JAIL
60,96,156000,M,597 X(A),PC,SELL/TRANS DISBLD ANM OOS,1-180 DA JAIL
60,96,155800,M,597 Z(A)(1),PC,SELL ONE OR MORE DOGS UNDER EIGHT WEEKS OF AGE,1-180 DA JAIL
60,96,158220,M,597.1 (A),PC,OWNER/ETC FAIL TO PROVIDE ANIMAL CARE,1-180 DA JAIL
60,96,156600,M,597.4 (A)(1),PC,SELL/ETC LIVE ANIMAL ON STREET/HIGHWAY W/INJURY,1-180 DA JAIL
60,96,156600,M,597.4 (A)(2),PC,DISPLAY/OFFER FOR SALE/ETC LEAVE ANIMAL W/INJURY,1-180 DA JAIL
25,995,68500,F,597.5 (A)(1),PC,POSSESS/TRAIN/ETC FIGHTING DOG,"16 MO,2,3 YRS OR F"
25,995,68500,F,597.5 (A)(2),PC,CAUSE DOG FIGHT FOR GAIN/ETC,"16 MO,2,3 YRS OR F"
25,995,68500,F,597.5 (A)(3),PC,PERMIT/AID/ETC DOG FIGHTING,"16 MO,2,3 YRS OR F"
60,96,98000,M,597.5 (B),PC,PRESENT AT DOG FIGHT,1-365 DA JAIL
60,96,98000,M,597.6 (A)(1),PC,ALTERATION CAT CLAWS/ETC,1-365 DA JAIL
60,96,155800,M,597.7 (A),PC,GREAT BODILY INJURY TO ANIMAL LEFT UNATTENDED IN VEHICLE,1-180 DA JAIL
60,96,158300,M,598,PC,KILL/ETC BIRD IN CEMETERY,1-180 DA JAIL
60,96,158500,M,598 A(A),PC,KILL DOG/CAT TO SELL/ETC PELT,1-180 DA JAIL
60,96,158500,M,598 A(B),PC,POSSESS/ETC DOG/CAT PELT TO SELL/ETC,1-180 DA JAIL
60,96,158400,M,598 B(A),PC,POSS/ETC DOG/CT CRCS FOOD,1-180 DA JAIL
60,96,158400,M,598 B(B),PC,POSS/ETC PET CARCASS FOOD,1-180 DA JAIL
25,995,46300,F,598 C(A),PC,HORSE SLAUGHTER FOR HUMAN CONSUMPTION,"16 MO,2,3 YRS OR J"
25,995,44800,F,598 D(A),PC,SALE HORSEMEAT FOR MEALS,2-5 YRS
60,99,83330,M,598 D(A),PC,SALE OF HORSEMEAT FOR HUMAN CONSUMPTION,30 DA-24 MO JAIL
25,995,45000,F,598 D(C),PC,SALE OF HORSEMEAT FOR HUMAN CONSUMPTION WITH PRIOR,"16 MO,2,3 YRS OR J"
60,96,158600,M,599 (A),PC,LIVE ANIMAL/FOWL VIOLATION,1-180 DA JAIL
60,96,158600,M,599 (B),PC,LIVE ANIMAL/FOWL VIOLATION,1-180 DA JAIL
60,96,158600,M,599 (C),PC,LIVE ANIMAL/FOWL VIOLATION,1-180 DA JAIL
60,96,158600,M,599 (D),PC,LIVE ANIMAL/FOWL VIOLATION,1-180 DA JAIL
60,96,158800,M,599 E,PC,REFUSE TO KILL UNFIT ANIMAL,1-180 DA JAIL
60,96,98000,M,599 F(A),PC,SLAUGHTERHOUSE/ETC BUY/ETC NONAMBULATORY ANIMAL,1-365 DA JAIL
60,96,98000,M,599 F(B),PC,PROCESS/ETC NONAMBUL ANIM,1-365 DA JAIL
60,96,98000,M,599 F(C),PC,HOLD NONAMBULTRY W/O EUTH,1-365 DA JAIL
60,96,98000,M,599 F(D),PC,HLD NONAMBL W/O VET TRTMT,1-365 DA JAIL
60,96,98000,M,599 F(E),PC,DRAG EQUIP W/NONAMBULTRY,1-365 DA JAIL
60,96,98000,M,599 F(F),PC,SELL/SHIP NONAMBUL ANIMAL,1-365 DA JAIL
60,96,98000,M,599 F(G),PC,ACCPT NONAMBUL FOR TRANSP,1-365 DA JAIL
25,990,70200,F,600 (A),PC,WILLFULLY HARM/ETC PEACE OFFICER'S HORSE/DOG W/SERIOUS INJ,"16 MO,2,3 YRS OR J"
60,96,98200,M,600 (A),PC,WILLFULLY HARM/ETC PEACE OFFICER'S HORSE/DOG W/LIKELY INJURY,1-365 DA JAIL
60,96,98200,M,600 (B),PC,WILLFULLY INTERFERE ETC PEACE OFFICER'S ANIMAL,1-365 DA JAIL
60,96,98100,M,600.2 (A),PC,PERM DOG TO INJ GUIDE/ETC,1-365 DA JAIL
60,96,98205,M,600.5 (A),PC,RKLS INJ/DTH INT SRVC DOG,1-365 DA JAIL
25,911,68900,F,601,BP,ADVERTISEMENT:ABORTION,"16 MO,2,3 YRS"
69,2,177500,S,601,WI,RUNAWAY,
72,6,177600,S,601,WI,PLACEMENT RUNAWAY,
72,9,178100,S,601,WI,ALL OTHER JUVENILE,N/A
70,3,177800,S,601 (A),WI,CURFEW,
72,4,177900,S,601 (A),WI,MINOR VIOLATE JUVENILE COURT ORDER,N/A
71,7,178000,S,601 (A),WI,MINOR BEYOND PARENTAL CONTROL,N/A
6,345,40615,F,601 (A)(1),PC,TRESPASS RESIDENCE W/INTENT TO EXECUTE THREAT OF SBI,"16 MO,2,3 YRS OR J"
49,68,101200,M,601 (A)(1),PC,TRESPASS: RESID THRTN SBI,1-365 DA JAIL
6,345,40615,F,601 (A)(2),PC,TRESPASS WORKPLACE W/INTENT TO EXECUTE THREAT OF SBI,"16 MO,2,3 YRS OR J"
49,68,101200,M,601 (A)(2),PC,TRESPASS: WRKPL THRTN SBI,1-365 DA JAIL
68,1,177700,S,601 (B),WI,TRUANCY,
32,558,92400,M,602,PC,ALTER TELEGRAPHIC MESSAGE,1-365 DA JAIL
49,68,135500,M,602,PC,TRESPASSING,1-180 DA JAIL
49,68,135500,M,602 (A),PC,TRESPASS:DESTROY STANDING TIMBER,1-180 DA JAIL
49,68,135500,M,602 (B),PC,TRESPASS:REMOVE TIMBER,1-180 DA JAIL
49,68,135500,M,602 (C),PC,TRESPASS:INJURE/ETC FREEHOLD,1-180 DA JAIL
49,68,135500,M,602 (D),PC,TRESPASS:SOIL REMOVAL,1-180 DA JAIL
49,68,135500,M,602 (E),PC,TRESPASS:SOIL REMOVAL FROM PUBLIC PROPERTY,1-180 DA JAIL
49,68,135500,M,602 (F),PC,TRESPASS:DAMAGE SIGN,1-180 DA JAIL
49,68,135500,M,602 (G),PC,TRESPASS:OYSTER LANDS,1-180 DA JAIL
49,68,135500,M,602 (H)(1),PC,TRESPASS ON POSTED LAND OR BUILDING,1-180 DA JAIL
49,68,135500,M,602 (I),PC,TRESPASS:DESTROY FENCE/ETC,1-180 DA JAIL
49,68,135500,M,602 (J),PC,TRESPASS:BUILD FIRES,1-180 DA JAIL
49,68,135500,M,602 (K),PC,TRESPASS:INJURE PROPERTY,1-180 DA JAIL
49,68,135500,M,602 (L)(1),PC,TRESPASS:POSTED LAND:REFUSE TO LEAVE,1-180 DA JAIL
49,68,135500,M,602 (L)(2),PC,TRESPASS:POSTED LAND:DESTROY SIGN,1-180 DA JAIL
49,68,135500,M,602 (L)(3),PC,TRESPASS:POSTED LAND:TAMPER LOCK,1-180 DA JAIL
49,68,135500,M,602 (L)(4),PC,TRESPASS:POSTED LAND:DISCHARGE FIREARM,1-180 DA JAIL
49,68,135500,M,602 (M),PC,TRESPASS:OCCUPY PROPERTY WITHOUT CONSENT,1-180 DA JAIL
49,68,135500,M,602 (N),PC,TRESPASS:DRIVE ON PRIVATE PROPERTY,1-180 DA JAIL
49,68,135500,M,602 (O),PC,TRESPASS:REFUSE TO LEAVE PROPERTY,1-180 DA JAIL
49,68,135500,M,602 (O)(1),PC,TRESPASS:REFUSE TO LEAVE PROPERTY:PEACE OFFICER REQUEST,1-180 DA JAIL
49,68,135500,M,602 (O)(2),PC,TRESPASS:REFUSE TO LEAVE PROPERTY:OWNER REQUEST,1-180 DA JAIL
49,68,135500,M,602 (P),PC,TRESPASS:CLOSED LANDS,1-180 DA JAIL
49,68,135500,M,602 (Q),PC,TRESPASS:REFUSE TO LEAVE PUBLIC BUILDING,1-180 DA JAIL
49,68,135500,M,602 (R),PC,TRESPASS:SKIING IN CLOSED AREA,1-180 DA JAIL
49,68,135500,M,602 (S),PC,TRESPASS:REFUSE TO LEAVE HOTEL/MOTEL,1-180 DA JAIL
49,68,135500,M,602 (T)(1),PC,TRESPASS:FELON REFUSE TO LEAVE PRIVATE PROPERTY,1-180 DA JAIL
49,68,135500,M,602 (U)(1),PC,TRESPASS:UNAUTHORIZED ENTRY ON POSTED AIRPORT OPERATION AREA,1-180 DA JAIL
49,68,101200,M,602 (V)(1),PC,TRESPASS:STERILE AREA OF AIRPORT OR VESSEL TERMINAL,1-365 DA JAIL
49,68,101000,M,602 (W),PC,TRESPASS AT BATT WMN SHLTR,1-365 DA JAIL
49,68,101200,M,602 (X)(1),PC,TRESPASS INFANT UNIT HOSP,1-365 DA JAIL
49,68,169915,M,602.1 (A),PC,TRESPASS:OBSTRUCT/ETC BUSINESS OPERATIONS/ETC,1-90 DA JAIL
49,68,169915,M,602.1 (B),PC,TRESPASS:OBSTRUCT/ETC BUSINESS OF PUBLIC AGENCY,1-90 DA JAIL
46,36,95500,M,602.1,PC,OBSTRUCT STUDENT/TEACHER,1-365 DA JAIL
46,36,127400,M,602.11 (A),PC,OBSTRUCT PASSAGE TO OR FROM SCHOOL/HEALTH CARE FACILITY/ETC,1-180 DA JAIL
49,68,135500,M,602.12 (A),PC,TRESP PRPTY ACDEM RESRCHR,1-180 DA JAIL
49,68,135500,M,602.13 (A),PC,ENTER ANIMAL ENCLOSURE,1-180 DA JAIL
49,68,134800,M,602.4,PC,UNAUTHORIZED ENTRY TO SELL/PEDDLE/ETC AT AIRPORT,1-180 DA JAIL
49,68,134200,M,602.5,PC,ENTER/ETC NONCOMMERCIAL DWELLING,1-180 DA JAIL
49,68,134200,M,602.5 (A),PC,ENTER/ETC NONCOMMERCIAL DWELLING,1-180 DA JAIL
49,68,101200,M,602.5 (B),PC,ENTER/ETC NONCOMMERCIAL DWELLING DURING INCIDENT,1-365 DA JAIL
49,68,134815,M,602.6,PC,REFUSE TO LEAVE STATE/ETC FAIR BUILDINGS/GROUNDS,1-180 DA JAIL
49,68,135510,M,602.8 (A),PC,UNAUTHORIZED ENTRY ON POSTED LAND WITH 3 OR MORE PRIORS,1-180 DA JAIL
32,558,92000,M,602.9 (A),PC,CAUSE ANOTHER TO ENTER RESIDENT DWELLING W/O OWNER CONSENT,1-365 DA JAIL OR F
32,558,92000,M,602.9 (B),PC,POSSESS RESIDENTIAL DWELLING WITHOUT OWNERS CONSENT,1-365 DA JAIL OR F
47,66,131800,M,603,PC,FORCIBLE ENTRY:PROPERTY DAMAGE,1-180 DA JAIL
47,66,131900,M,604,PC,INJURE STANDING CROPS/ETC,1-180 DA JAIL
47,66,133200,M,605.1,PC,REMOVE BOUNDARY MONUMENT,1-180 DA JAIL
47,66,133200,M,605.2,PC,DEFACE MARKS ON MONUMENT,1-180 DA JAIL
47,66,133200,M,605.3,PC,REMOVE TREE WITH BOUNDARY MARK,1-180 DA JAIL
47,66,95700,M,607,PC,DAMAGE BRIDGE/ETC,1-365 DA JAIL
25,990,32800,F,610,PC,TAMPER WITH SIGNAL LIGHT,"16 MO,2,3 YRS"
47,66,133300,M,615,PC,INJURE U S COAST SURVEY SIGNAL/ETC,1-180 DA JAIL
47,66,171800,M,616,PC,DESTROY NOTICE/ETC POSTED BY LAW/ETC,1-30 DA JAIL
11,580,26200,F,617,PC,INJURE/DESTROY WRITTEN INSTRUMENT,"16 MO,2,3 YRS"
47,66,133400,M,618,PC,OPEN/PUBLISH ANOTHER'S LETTER,1-180 DA JAIL
9,550,54600,F,620,PC,ALTER MEANING OF TELEPHONE/TELEGRAPH MESSAGE,"16 MO,2,3 YRS OR J"
25,64,77800,F,621,PC,DESTROY/BREAK/MUTILATE LAW ENFORCEMENT/FIREFIGHTER MEMORIALS,"16 MO,2,3 YRS"
47,66,95600,M,621,PC,DESTROY/BREAK/MUTILATE LAW ENFORCEMENT/FIREFIGHTER MEMORIALS,NOT EXC 1 YR
47,66,133500,M,622,PC,INJURE/ETC WORK OF ART/IMPROVEMENT,1-180 DA JAIL
47,66,133600,M,622 1/2,PC,INJURE HISTORICAL OBJECT,1-180 DA JAIL
47,66,95800,M,623 (A),PC,HARM/DEFACE/ETC CAVE,1-365 DA JAIL
47,66,95800,M,623 (A)(1),PC,HARM/DEFACE/ETC CAVE,1-365 DA JAIL
47,66,95800,M,623 (A)(2),PC,DISTURB ARCHEO EVIDENCE,1-365 DA JAIL
47,66,95800,M,623 (A)(3),PC,KILL/ETC ANML/PLNT IN CAV,1-365 DA JAIL
47,66,95800,M,623 (A)(4),PC,BURN HRMFUL MATRL IN CAVE,1-365 DA JAIL
47,66,95800,M,623 (A)(5),PC,REMOVE MATRL FND IN CAVE,1-365 DA JAIL
47,66,95800,M,623 (A)(6),PC,BREAK/ETC LOCK/ETC TO CAV,1-365 DA JAIL
48,67,90700,M,623 B(B),PC,DMG AIRCRAFT RENDR UNSAFE,1-365 DA JAIL
32,558,114200,M,624,PC,BREAK WATER PIPE/ETC,1-180 DA JAIL
32,558,114300,M,625,PC,DRAW WATER FROM CLOSED WORKS,1-180 DA JAIL
48,67,133700,M,625 B(A),PC,TAMPER W/AIRCRAFT,1-180 DA JAIL
25,991,70800,F,625 B(B),PC,DAMAGE/INJURE/DESTROY AIRCRAFT,"16 MO,2,3 YRS OR J"
6,383,25000,F,625 C,PC,TAMPER WITH PASSENGER TRANSIT SYSTEM,"16 MO,2,3 YRS"
19,844,64400,F,626.10 (A)(1),PC,POSSESS WEAPON/ETC AT SCHOOL,"16 MO,2,3 YRS"
50,846,91530,M,626.10 (A)(1),PC,POSSESS WEAPON/ETC AT SCHOOL,1-365 DA JAIL
50,846,91530,M,626.10 (A)(2),PC,POSSESS RAZOR BLADE/BOX CUTTER AT SCHOOL,1-365 DA JAIL
19,844,64400,F,626.10 (B),PC,POSSESS WEAPON/ETC ON CAMPUS:NOT FIREARM,"16 MO,2,3 YRS OR J"
50,846,91530,M,626.10 (B),PC,POSSESS WEAPON/ETC ON CAMPUS:NOT FIREARM,1-365 DA JAIL
50,846,91530,M,626.10 (I),PC,POSS/BRING LESS LETHAL WPN/STUN GUN ON COLLEGE/UNIVERSITY,1-365 DA JAIL
46,56,129400,M,626.2,PC,DISMISSED STUDENT/EMPLOYEE ON CAMPUS,1-180 DA JAIL
46,56,129500,M,626.4 (D),PC,REMAIN ON CAMPUS W/O CONSENT,1-180 DA JAIL
46,56,129600,M,626.6 (A),PC,NONSTUDENT REFUSE TO LEAVE CAMPUS,1-180 DA JAIL
46,56,128900,M,626.7 (A),PC,UNAUTHORIZED STAY/RETURN:SCHOOL ZONE,1-180 DA JAIL
46,56,128900,M,626.8 (A)(1),PC,REMAIN ON SCHOOL PROPERTY/DISRUPT SCHOOL ACTIVITIES,1-180 DA JAIL
46,56,128900,M,626.8 (A)(2),PC,REENTER WITHIN 7 DAYS ASKED TO LEAVE,1-180 DA JAIL
46,56,128900,M,626.8 (A)(3),PC,CONTINUED PATTERN OF UNAUTHORIZED ENTRY,1-180 DA JAIL
46,56,128900,M,626.8 (A)(4),PC,KNOWINGLY DISRUPT/THREATEN SAFETY OF PUPIL PRE-8TH AT SCHOOL,1-180 DA JAIL
46,56,128900,M,626.81 (A),PC,SEX OFFENDER:UNLAWFUL ENTER SCHOOL,1-180 DA JAIL
46,56,128905,M,626.85 (A)(1),PC,DRUG OFFENDER REMAIN IN SCHOOL ZONE,1-180 DA JAIL
46,56,128905,M,626.85 (A)(2),PC,DRG OFR RENTR SCHL W/17,1-180 DA JAIL
46,56,128905,M,626.85 (A)(3),PC,DRG OFR CNT PATT UNATH EN,1-180 DA JAIL
19,844,14500,F,626.9 (B),PC,HAVE FIREARM AT PUBLIC/ETC SCHOOL,"2,3,5 YRS"
50,846,91530,M,626.9 (B),PC,HAVE FIREARM AT PUBLIC/ETC SCHOOL,1-365 DA JAIL
19,844,7615,F,626.9 (D),PC,DISCHARGE FIREARM IN SCHOOL ZONE,"3,5,7 YRS"
19,844,16450,F,626.9 (H),PC,POSSESS/ETC LOADED FIREARM:UNIVERSITY/ETC,"2,3,4 YRS"
19,844,78100,F,626.9 (I),PC,POSSESS/ETC FIREARM:UNIVERSITY/ETC,"1,2,3 YRS"
19,844,78100,F,626.95 (A),PC,WEAPON POSSESSION ON PROHIBITED GROUNDS,"1,2,3 YRS"
50,846,91530,M,626.95 (A),PC,WEAPON POSSESSION ON PROHIBITED GROUNDS,1-365 DA JAIL
49,68,134600,M,627.2,PC,ENTER/REMAIN ON SCHOOL GROUNDS W/O REGISTERING,1-180 DA JAIL
49,68,134700,M,627.7 (A)(1),PC,REMAIN/ETC ON SCHOOL GROUNDS W/O REGISTERING,1-180 DA JAIL
49,68,134700,M,627.7 (A)(2),PC,REMAIN AT SCHL DENIED RED,1-180 DA JAIL
49,68,134700,M,627.7 (A)(3),PC,REMAIN AT SCHL REG REVKED,1-180 DA JAIL
49,68,89110,M,627.8,PC,VIOLATIONS IN SCHOOL ZONE WITH PRIOR,10-180 DA JAIL
60,96,99800,M,628,PC,PRACT MASSG THER W/O CERT,1-365 DA JAIL
25,991,74400,F,631 (A),PC,UNAUTHORIZED WIRETAPPING,"16 MO,2,3 YRS OR J"
60,96,91700,M,631 (A),PC,UNAUTHORIZED WIRETAPPING,1-365 DA JAIL
25,991,74700,F,632 (A),PC,EAVESDROPPING,"16 MO,2,3 YRS OR J"
60,96,97810,M,632 (A),PC,EAVESDROPPING,1-365 DA JAIL
25,991,74800,F,632.5 (A),PC,INTERCEPT/ETC PHONE TRANSMISSIONS,"16 MO,2,3 YRS OR J"
60,96,97800,M,632.5 (A),PC,INTERCEPT/ETC CELULR COMM,1-365 DA JAIL
25,991,74830,F,632.6 (A),PC,INTERCEPT/ETC TRANSMISSION BETWEEN REMOTE PHONES/ETC,"16 MO,2,3 YRS OR J"
60,96,97800,M,632.6 (A),PC,INTERCEPT/ETC CRDLSS COMM,1-365 DA JAIL
25,991,74832,F,632.7 (A),PC,"RECEIVE/ETC PHONE"" COMMUNICATION W/O CONSENT""","16 MO,2,3 YRS OR J"
60,96,97800,M,632.7 (A),PC,RECORD/ETC PHONE COMMUNIC,1-365 DA JAIL
25,991,75000,F,634,PC,TRESPASS TO INVADE PRIVACY,"16 MO,2,3 YRS OR J"
49,68,101200,M,634,PC,TRESPASS TO INVADE PRIVACY,1-365 DA JAIL OR F
25,991,75100,F,635 (A),PC,SELL/ETC EAVESDROPPING DEVICE,"16 MO,2,3 YRS OR J"
60,96,97800,M,635 (A),PC,SELL EAVESDROPPING DEVICE,1-365 DA JAIL
25,991,37200,F,636 (A),PC,EAVESDROP/RECORD PRISONER AND LAWYER/ETC,"16 MO,2,3 YRS"
25,991,70400,F,636 (B),PC,NONELECTRONIC EAVESDROPPING,"16 MO,2,3 YRS"
60,96,97800,M,636 (B),PC,NONELECTRONIC EAVESDROPPING,1-365 DA JAIL
60,96,160700,M,636.5,PC,INTERCEPT/ETC PUBLIC SAFTEY RADIO COMMUNICATION,1-180 DA JAIL
25,991,70300,F,637,PC,DISCLOSE TELEPHONE/TELEGRAPH MESSAGE,"16 MO,2,3 YRS OR J"
60,96,97800,M,637,PC,DISCLOSE TELEPHON/ETC MSG,1-365 DA JAIL
25,991,70500,F,637.1,PC,OPEN ANOTHER'S TELEPHONE/TELEGRAPH MESSAGE,"16 MO,2,3 YRS OR J"
60,96,97500,M,637.1,PC,OPEN ANOTHERS TELE MESSAG,1-365 DA JAIL
60,96,97500,M,637.5 (A)(1),PC,UNAUTHORIZED ACTIVITIES BY CABLE TV CORPORATION,1-365 DA JAIL
60,96,97500,M,637.5 (A)(2),PC,CABLE TV CORPORATION ILLEGALLY RELEASE SUBSCRIBER INFO,1-365 DA JAIL
60,96,97500,M,637.5 (B),PC,CABLE UNLW USE SUBSC INFO,1-365 DA JAIL
60,96,97500,M,637.5 (C),PC,UNLWF DISSEM SUB INFO GOV,1-365 DA JAIL
60,96,97500,M,637.5 (D),PC,FAILR MK SUBSC INFO AVAIL,1-365 DA JAIL
60,96,97500,M,637.6 (A),PC,DISCLOSE RDESHR PERS INFO,1-365 DA JAIL
60,96,141600,M,637.7 (A),PC,INVADE PRIVACY:ELEC TRACK DEVICE,1-180 DA JAIL
60,96,142000,M,637.9 (A)(1),PC,FAIL VRFY ID PR SELL LIST,1-180 DA JAIL
60,96,141500,M,637.9 (A)(2),PC,PRVD ACCSS MNR PRSNL INFO,1-180 DA JAIL
60,96,141500,M,637.9 (B),PC,USE MNR INFO FOR COMM PUR,1-180 DA JAIL
60,96,141000,M,637.9 (C),PC,DISTRB MNR PRSNL INF ABUS,1-180 DA JAIL
60,96,141500,M,637.9 (D)(1),PC,FAIL STOP DISCLS MNR INFO,1-180 DA JAIL
60,96,141500,M,637.9 (D)(2),PC,FL MNTN LST DISC MNR MRKT,1-180 DA JAIL
60,96,97700,M,638 (A),PC,PURCH/ETC CALL PTTRN RCRD,1-365 DA JAIL
25,991,74650,F,638.51,PC,INSTALL/USE PEN REGISTER:TRAP/TRACE DEVICE W/O COURT ORDER,"16 MO,2,3 YRS OR J"
60,96,97450,M,638.51,PC,INSTALL/USE PEN REGISTER:TRAP/TRACE DEVICE W/O COURT ORDER,1-365 DA JAIL OR F
25,944,34800,F,639,PC,BRIBE EMPLOYEE TO OBTAIN LOAN,"16 MO,2,3 YRS"
25,944,34900,F,639 A,PC,EMPLOYEE TAKE LOAN COMMISSION,"16 MO,2,3 YRS"
60,96,169800,M,640 (C)(1),PC,FAIL PAY:PUB TRNST SYS PR,1-90 DA JAIL
60,96,169800,M,640 (C)(2),PC,MISUSE PASS/ETC:TRANS PR,1-90 DA JAIL
60,96,169800,M,640 (C)(3)(A),PC,MISUSE TRNS SYS TICKET PR,1-90 DA JAIL
46,56,169700,M,640 (D)(1),PC,DISTURB/BEHAVIOR:PUBLIC TRANSIT SYSTEM,1-90 DA JAIL
60,96,170400,M,640 (D)(2),PC,CARRY EXPLOSIVES/ETC:PUBLIC TRANSIT,1-90 DA JAIL
60,96,170400,M,640 (D)(3),PC,URINATE/ETC ON PUBLIC TRANSIT SYSTEM,1-90 DA JAIL
60,58,170400,M,640 (D)(4),PC,BLOCK MOVEMENT:SYSTEM FACILITY/VEHICLE,1-90 DA JAIL
47,66,170400,M,640 (D)(5),PC,DESTROY/TAMPER/ETC FACILITY/VEHICLE:PUBLIC TRANSIT SYSTEM,1-90 DA JAIL
60,96,159200,M,640 A.1,PC,MISUSE VENDING/SLOT MACHINE,1-180 DA JAIL
60,96,159200,M,640 A.2,PC,MANUFACTURE/ETC SLUG FOR VENDING/SLOT MACHINE,1-180 DA JAIL
60,96,159300,M,640 B.1,PC,ILLEGAL USE OF PAY TELEPHONE,1-180 DA JAIL
60,96,159300,M,640 B.2,PC,MANUFACTURE/ETC SLUG FOR PAY TELEPHONE,1-180 DA JAIL
60,96,160130,M,640.2 (A),PC,UNAUTHORIZED WRITINGS ON/IN CONSUMER PRODUCTS/CONTAINERS,1-180 DA JAIL
47,66,133100,M,640.5 (B)(1),PC,GRAFFITI ON GOVERNMENT FACILITY/VEHICLE WITH PRIOR,1-180 DA JAIL
47,66,97700,M,640.5 (C)(1),PC,GRAFFITI ON GOVERNMENT FACILITY/VEHICLE:2+ PRIORS,1-365 DA JAIL
47,66,98700,M,640.7,PC,VANDALISM WITHIN 100 FEET OF HIGHWAY,1-180 DA JAIL OR F
47,66,97700,M,640.8,PC,GRAFFITI/ETC:FREEWAYS ETC,1-365 DA JAIL OR F
25,944,35000,F,641,PC,BRIBE TELEPHONE/TELEGRAPH AGENT TO DISCLOSE MESSAGE,"16 MO,2,3 YRS"
